,file_name,label_pred
7320,3.절도범죄_568913_label.wav,1.0
7321,3.절도범죄_568935_label.wav,1.0
7322,3.절도범죄_568955_label.wav,1.0
7323,3.절도범죄_568977_label.wav,1.0
7324,3.절도범죄_568990_label.wav,1.0
7325,3.절도범죄_569012_label.wav,1.0
7326,3.절도범죄_569023_label.wav,1.0
7327,3.절도범죄_569077_label.wav,1.0
7328,3.절도범죄_569083_label.wav,1.0
7329,3.절도범죄_569209_label.wav,1.0
7330,3.절도범죄_569215_label.wav,1.0
7331,3.절도범죄_569221_label.wav,1.0
7332,3.절도범죄_569232_label.wav,1.0
7333,3.절도범죄_569288_label.wav,1.0
7334,3.절도범죄_569369_label.wav,1.0
7335,3.절도범죄_569524_label.wav,1.0
7336,3.절도범죄_569556_label.wav,1.0
7337,3.절도범죄_569600_label.wav,1.0
7338,3.절도범죄_569603_label.wav,1.0
7339,3.절도범죄_569610_label.wav,1.0
7340,3.절도범죄_569612_label.wav,1.0
7341,3.절도범죄_569615_label.wav,1.0
7342,3.절도범죄_569646_label.wav,1.0
7343,3.절도범죄_569647_label.wav,1.0
7344,3.절도범죄_569666_label.wav,1.0
7345,3.절도범죄_569688_label.wav,1.0
7346,3.절도범죄_569700_label.wav,1.0
7347,3.절도범죄_569710_label.wav,1.0
7348,3.절도범죄_569723_label.wav,1.0
7349,3.절도범죄_569768_label.wav,1.0
7350,3.절도범죄_569784_label.wav,1.0
7351,3.절도범죄_569847_label.wav,1.0
7352,3.절도범죄_569885_label.wav,1.0
7353,3.절도범죄_569954_label.wav,1.0
7354,3.절도범죄_570006_label.wav,1.0
7355,3.절도범죄_570025_label.wav,1.0
7356,3.절도범죄_570035_label.wav,1.0
7357,3.절도범죄_570051_label.wav,1.0
7358,3.절도범죄_570060_label.wav,1.0
7359,3.절도범죄_570080_label.wav,1.0
7360,3.절도범죄_570129_label.wav,1.0
7361,3.절도범죄_570163_label.wav,1.0
7362,3.절도범죄_570197_label.wav,1.0
7363,3.절도범죄_570230_label.wav,1.0
7364,3.절도범죄_570242_label.wav,1.0
7365,3.절도범죄_570302_label.wav,1.0
7366,3.절도범죄_570311_label.wav,1.0
7367,3.절도범죄_570397_label.wav,1.0
7368,3.절도범죄_570402_label.wav,1.0
7369,3.절도범죄_570460_label.wav,1.0
7370,3.절도범죄_570574_label.wav,1.0
7371,3.절도범죄_570587_label.wav,1.0
7372,3.절도범죄_570673_label.wav,1.0
7373,3.절도범죄_570712_label.wav,1.0
7374,3.절도범죄_570774_label.wav,1.0
7375,3.절도범죄_570789_label.wav,1.0
7376,3.절도범죄_570791_label.wav,1.0
7377,3.절도범죄_570812_label.wav,1.0
7378,3.절도범죄_570828_label.wav,1.0
7379,3.절도범죄_570872_label.wav,1.0
7380,3.절도범죄_570928_label.wav,1.0
7381,3.절도범죄_570929_label.wav,1.0
7382,3.절도범죄_570931_label.wav,1.0
7383,3.절도범죄_570943_label.wav,1.0
7384,3.절도범죄_570952_label.wav,1.0
7385,3.절도범죄_570953_label.wav,1.0
7386,3.절도범죄_570986_label.wav,1.0
7387,3.절도범죄_571038_label.wav,1.0
7388,3.절도범죄_571106_label.wav,1.0
7389,3.절도범죄_571256_label.wav,1.0
7390,3.절도범죄_571301_label.wav,1.0
7391,3.절도범죄_571317_label.wav,1.0
7392,3.절도범죄_571332_label.wav,1.0
7393,3.절도범죄_571343_label.wav,1.0
7394,3.절도범죄_571358_label.wav,1.0
7395,3.절도범죄_571434_label.wav,1.0
7396,3.절도범죄_571463_label.wav,1.0
7397,3.절도범죄_571474_label.wav,1.0
7398,3.절도범죄_571498_label.wav,1.0
7399,3.절도범죄_571510_label.wav,1.0
7400,3.절도범죄_571525_label.wav,1.0
7401,3.절도범죄_571529_label.wav,1.0
7402,3.절도범죄_571554_label.wav,1.0
7403,3.절도범죄_571557_label.wav,1.0
7404,3.절도범죄_571584_label.wav,1.0
7405,3.절도범죄_571586_label.wav,1.0
7406,3.절도범죄_571589_label.wav,1.0
7407,3.절도범죄_571619_label.wav,1.0
7408,3.절도범죄_571633_label.wav,1.0
7409,3.절도범죄_571642_label.wav,1.0
7410,3.절도범죄_571675_label.wav,1.0
7411,3.절도범죄_571685_label.wav,1.0
7412,3.절도범죄_571693_label.wav,1.0
7413,3.절도범죄_571696_label.wav,1.0
7414,3.절도범죄_571715_label.wav,1.0
7415,3.절도범죄_571729_label.wav,1.0
7416,3.절도범죄_571750_label.wav,1.0
7417,3.절도범죄_571763_label.wav,1.0
7418,3.절도범죄_571766_label.wav,1.0
7419,3.절도범죄_571768_label.wav,1.0
7420,3.절도범죄_571794_label.wav,1.0
7421,3.절도범죄_571810_label.wav,1.0
7422,3.절도범죄_571828_label.wav,1.0
7423,3.절도범죄_571842_label.wav,1.0
7424,3.절도범죄_571912_label.wav,1.0
7425,3.절도범죄_571926_label.wav,1.0
7426,3.절도범죄_571929_label.wav,1.0
7427,3.절도범죄_571979_label.wav,1.0
7428,3.절도범죄_571994_label.wav,1.0
7429,3.절도범죄_572014_label.wav,1.0
7430,3.절도범죄_572123_label.wav,1.0
7431,3.절도범죄_572238_label.wav,1.0
7432,3.절도범죄_572264_label.wav,1.0
7433,3.절도범죄_572276_label.wav,1.0
7434,3.절도범죄_572326_label.wav,1.0
7435,3.절도범죄_575129_label.wav,1.0
7436,3.절도범죄_575142_label.wav,1.0
7437,3.절도범죄_575188_label.wav,1.0
7438,3.절도범죄_575194_label.wav,1.0
7439,3.절도범죄_575212_label.wav,1.0
7440,3.절도범죄_575259_label.wav,1.0
7441,3.절도범죄_575260_label.wav,1.0
7442,3.절도범죄_575280_label.wav,1.0
7443,3.절도범죄_575319_label.wav,1.0
7444,3.절도범죄_575341_label.wav,1.0
7445,3.절도범죄_575358_label.wav,1.0
7446,3.절도범죄_575410_label.wav,1.0
7447,3.절도범죄_575473_label.wav,1.0
7448,3.절도범죄_575510_label.wav,1.0
7449,3.절도범죄_575554_label.wav,1.0
7450,3.절도범죄_575570_label.wav,1.0
7451,3.절도범죄_575613_label.wav,1.0
7452,3.절도범죄_575669_label.wav,1.0
7453,3.절도범죄_575716_label.wav,1.0
7454,3.절도범죄_575744_label.wav,1.0
7455,3.절도범죄_575747_label.wav,1.0
7456,3.절도범죄_575752_label.wav,1.0
7457,3.절도범죄_575779_label.wav,1.0
7458,3.절도범죄_575800_label.wav,1.0
7459,3.절도범죄_575816_label.wav,1.0
7460,3.절도범죄_575837_label.wav,1.0
7461,3.절도범죄_575847_label.wav,1.0
7462,3.절도범죄_575898_label.wav,1.0
7463,3.절도범죄_575936_label.wav,1.0
7464,3.절도범죄_576007_label.wav,1.0
7465,3.절도범죄_576012_label.wav,1.0
7466,3.절도범죄_576013_label.wav,1.0
7467,3.절도범죄_576015_label.wav,1.0
7468,3.절도범죄_576074_label.wav,1.0
7469,3.절도범죄_576211_label.wav,1.0
7470,3.절도범죄_576219_label.wav,1.0
7471,3.절도범죄_576379_label.wav,1.0
7472,3.절도범죄_576436_label.wav,1.0
7473,3.절도범죄_576477_label.wav,1.0
7474,3.절도범죄_576562_label.wav,1.0
7475,3.절도범죄_576643_label.wav,1.0
7476,3.절도범죄_576686_label.wav,1.0
7477,3.절도범죄_576780_label.wav,1.0
7478,3.절도범죄_576841_label.wav,1.0
7479,3.절도범죄_576926_label.wav,1.0
7480,3.절도범죄_576959_label.wav,1.0
7481,3.절도범죄_577049_label.wav,1.0
7482,3.절도범죄_577085_label.wav,1.0
7483,3.절도범죄_577102_label.wav,1.0
7484,3.절도범죄_577124_label.wav,1.0
7485,3.절도범죄_577189_label.wav,1.0
7486,3.절도범죄_577225_label.wav,1.0
7487,3.절도범죄_577276_label.wav,1.0
7488,3.절도범죄_577291_label.wav,1.0
7489,3.절도범죄_577297_label.wav,1.0
7490,3.절도범죄_577318_label.wav,1.0
7491,3.절도범죄_577395_label.wav,1.0
7492,3.절도범죄_577411_label.wav,1.0
7493,3.절도범죄_577418_label.wav,1.0
7494,3.절도범죄_577555_label.wav,1.0
7495,3.절도범죄_577588_label.wav,1.0
7496,3.절도범죄_577607_label.wav,1.0
7497,3.절도범죄_577610_label.wav,1.0
7498,3.절도범죄_577628_label.wav,1.0
7499,3.절도범죄_577644_label.wav,1.0
7500,3.절도범죄_577739_label.wav,1.0
7501,3.절도범죄_577849_label.wav,1.0
7502,3.절도범죄_577930_label.wav,1.0
7503,3.절도범죄_577932_label.wav,1.0
7504,3.절도범죄_578056_label.wav,1.0
7505,3.절도범죄_578086_label.wav,1.0
7506,3.절도범죄_578185_label.wav,1.0
7507,3.절도범죄_578189_label.wav,1.0
7508,3.절도범죄_578272_label.wav,1.0
7509,3.절도범죄_578388_label.wav,1.0
7510,3.절도범죄_578389_label.wav,1.0
7511,3.절도범죄_578417_label.wav,1.0
7512,3.절도범죄_578427_label.wav,1.0
7513,3.절도범죄_578463_label.wav,1.0
7514,3.절도범죄_578468_label.wav,1.0
7515,3.절도범죄_578508_label.wav,1.0
7516,3.절도범죄_578597_label.wav,1.0
7517,3.절도범죄_578599_label.wav,1.0
7518,3.절도범죄_578601_label.wav,1.0
7519,3.절도범죄_578603_label.wav,1.0
7520,3.절도범죄_578609_label.wav,1.0
7521,3.절도범죄_578661_label.wav,1.0
7522,3.절도범죄_578742_label.wav,1.0
7523,3.절도범죄_578807_label.wav,1.0
7524,3.절도범죄_578813_label.wav,1.0
7525,3.절도범죄_579021_label.wav,1.0
7526,3.절도범죄_579057_label.wav,1.0
7527,3.절도범죄_579065_label.wav,1.0
7528,3.절도범죄_579072_label.wav,1.0
7529,3.절도범죄_579105_label.wav,1.0
7530,3.절도범죄_579111_label.wav,1.0
7531,3.절도범죄_579121_label.wav,1.0
7532,3.절도범죄_579150_label.wav,1.0
7533,3.절도범죄_579200_label.wav,1.0
7534,3.절도범죄_579304_label.wav,1.0
7535,3.절도범죄_579305_label.wav,1.0
7536,3.절도범죄_579311_label.wav,1.0
7537,3.절도범죄_579327_label.wav,1.0
7538,3.절도범죄_579409_label.wav,1.0
7539,3.절도범죄_579581_label.wav,1.0
7540,3.절도범죄_579638_label.wav,1.0
7541,3.절도범죄_579639_label.wav,1.0
7542,3.절도범죄_579644_label.wav,1.0
7543,3.절도범죄_579688_label.wav,1.0
7544,3.절도범죄_579721_label.wav,1.0
7545,3.절도범죄_579734_label.wav,1.0
7546,3.절도범죄_579744_label.wav,1.0
7547,3.절도범죄_579778_label.wav,1.0
7548,3.절도범죄_579781_label.wav,1.0
7549,3.절도범죄_579856_label.wav,1.0
7550,3.절도범죄_579879_label.wav,1.0
7551,3.절도범죄_580043_label.wav,1.0
7552,3.절도범죄_580071_label.wav,1.0
7553,3.절도범죄_580093_label.wav,1.0
7554,3.절도범죄_580146_label.wav,1.0
7555,3.절도범죄_580155_label.wav,1.0
7556,3.절도범죄_580188_label.wav,1.0
7557,3.절도범죄_580301_label.wav,1.0
7558,3.절도범죄_580339_label.wav,1.0
7559,3.절도범죄_580373_label.wav,1.0
7560,3.절도범죄_580547_label.wav,1.0
7561,3.절도범죄_580626_label.wav,1.0
7562,3.절도범죄_580640_label.wav,1.0
7563,3.절도범죄_580744_label.wav,1.0
7564,3.절도범죄_580772_label.wav,1.0
7565,3.절도범죄_580776_label.wav,1.0
7566,3.절도범죄_580796_label.wav,1.0
7567,3.절도범죄_580830_label.wav,1.0
7568,3.절도범죄_580935_label.wav,1.0
7569,3.절도범죄_580991_label.wav,1.0
7570,3.절도범죄_581035_label.wav,1.0
7571,3.절도범죄_581038_label.wav,1.0
7572,3.절도범죄_581049_label.wav,1.0
7573,3.절도범죄_581105_label.wav,1.0
7574,3.절도범죄_581308_label.wav,1.0
7575,3.절도범죄_581360_label.wav,1.0
7576,3.절도범죄_581406_label.wav,1.0
7577,3.절도범죄_581421_label.wav,1.0
7578,3.절도범죄_581458_label.wav,1.0
7579,3.절도범죄_581478_label.wav,1.0
7580,3.절도범죄_581522_label.wav,1.0
7581,3.절도범죄_581555_label.wav,1.0
7582,3.절도범죄_581588_label.wav,1.0
7583,3.절도범죄_581672_label.wav,1.0
7584,3.절도범죄_581678_label.wav,1.0
7585,3.절도범죄_581694_label.wav,1.0
7586,3.절도범죄_581792_label.wav,1.0
7587,3.절도범죄_581833_label.wav,1.0
7589,3.절도범죄_581881_label.wav,1.0
7590,3.절도범죄_581898_label.wav,1.0
7591,3.절도범죄_581997_label.wav,1.0
7592,3.절도범죄_582057_label.wav,1.0
7593,3.절도범죄_582210_label.wav,1.0
7594,3.절도범죄_582283_label.wav,1.0
7595,3.절도범죄_582294_label.wav,1.0
7596,3.절도범죄_582366_label.wav,1.0
7597,3.절도범죄_582375_label.wav,1.0
7598,3.절도범죄_582398_label.wav,1.0
7599,3.절도범죄_582479_label.wav,1.0
7600,3.절도범죄_582489_label.wav,1.0
7601,3.절도범죄_582521_label.wav,1.0
7602,3.절도범죄_582531_label.wav,1.0
7603,3.절도범죄_582540_label.wav,1.0
7604,3.절도범죄_582569_label.wav,1.0
7605,3.절도범죄_582674_label.wav,1.0
7606,3.절도범죄_582678_label.wav,1.0
7607,3.절도범죄_582771_label.wav,1.0
7608,3.절도범죄_582817_label.wav,1.0
7609,3.절도범죄_582852_label.wav,1.0
7610,3.절도범죄_582963_label.wav,1.0
7611,3.절도범죄_582992_label.wav,1.0
7612,3.절도범죄_582997_label.wav,1.0
7613,3.절도범죄_583019_label.wav,1.0
7614,3.절도범죄_583124_label.wav,1.0
7615,3.절도범죄_583222_label.wav,1.0
7616,3.절도범죄_583246_label.wav,1.0
7617,3.절도범죄_583333_label.wav,1.0
7618,3.절도범죄_583348_label.wav,1.0
7619,3.절도범죄_583413_label.wav,1.0
7620,3.절도범죄_583456_label.wav,1.0
7621,3.절도범죄_583559_label.wav,1.0
7622,3.절도범죄_583576_label.wav,1.0
7623,3.절도범죄_583646_label.wav,1.0
7624,3.절도범죄_583657_label.wav,1.0
7625,3.절도범죄_583814_label.wav,1.0
7626,3.절도범죄_583844_label.wav,1.0
7627,3.절도범죄_583918_label.wav,1.0
7628,3.절도범죄_584129_label.wav,1.0
7629,3.절도범죄_584154_label.wav,1.0
7630,3.절도범죄_584293_label.wav,1.0
7631,3.절도범죄_584358_label.wav,1.0
7632,3.절도범죄_584371_label.wav,1.0
7633,3.절도범죄_584383_label.wav,1.0
7634,3.절도범죄_584396_label.wav,1.0
7635,3.절도범죄_584453_label.wav,1.0
7637,3.절도범죄_584808_label.wav,1.0
7638,3.절도범죄_585016_label.wav,1.0
7639,3.절도범죄_585030_label.wav,1.0
7640,3.절도범죄_585073_label.wav,1.0
7641,3.절도범죄_585201_label.wav,1.0
7642,3.절도범죄_585332_label.wav,1.0
7643,3.절도범죄_585453_label.wav,1.0
7644,3.절도범죄_585468_label.wav,1.0
7645,3.절도범죄_585535_label.wav,1.0
7646,3.절도범죄_585656_label.wav,1.0
7647,3.절도범죄_585684_label.wav,1.0
7648,3.절도범죄_585704_label.wav,1.0
7649,3.절도범죄_585819_label.wav,1.0
7650,3.절도범죄_585904_label.wav,1.0
7651,3.절도범죄_585918_label.wav,1.0
7652,3.절도범죄_585937_label.wav,1.0
7653,3.절도범죄_585970_label.wav,1.0
7654,3.절도범죄_585985_label.wav,1.0
7655,3.절도범죄_586011_label.wav,1.0
7656,3.절도범죄_586077_label.wav,1.0
7657,3.절도범죄_586086_label.wav,1.0
7658,3.절도범죄_586091_label.wav,1.0
7659,3.절도범죄_586259_label.wav,1.0
7660,3.절도범죄_586271_label.wav,1.0
7661,3.절도범죄_586296_label.wav,1.0
7662,3.절도범죄_586330_label.wav,1.0
7663,3.절도범죄_586403_label.wav,1.0
7664,3.절도범죄_586419_label.wav,1.0
7665,3.절도범죄_586461_label.wav,1.0
7666,3.절도범죄_586498_label.wav,1.0
7667,3.절도범죄_586652_label.wav,1.0
7668,3.절도범죄_586781_label.wav,1.0
7669,3.절도범죄_586799_label.wav,1.0
7670,3.절도범죄_586938_label.wav,1.0
7671,3.절도범죄_586989_label.wav,1.0
7672,3.절도범죄_587011_label.wav,1.0
7673,3.절도범죄_587034_label.wav,1.0
7674,3.절도범죄_587082_label.wav,1.0
7675,3.절도범죄_587197_label.wav,1.0
7676,3.절도범죄_587338_label.wav,1.0
7677,3.절도범죄_587470_label.wav,1.0
7678,3.절도범죄_587588_label.wav,1.0
7679,3.절도범죄_587673_label.wav,1.0
7680,3.절도범죄_587747_label.wav,1.0
7681,3.절도범죄_587757_label.wav,1.0
7682,3.절도범죄_587798_label.wav,1.0
7683,3.절도범죄_587814_label.wav,1.0
7684,3.절도범죄_587858_label.wav,1.0
7685,3.절도범죄_587892_label.wav,1.0
7686,3.절도범죄_587916_label.wav,1.0
7687,3.절도범죄_587989_label.wav,1.0
7688,3.절도범죄_588003_label.wav,1.0
7689,3.절도범죄_588017_label.wav,1.0
7690,3.절도범죄_588145_label.wav,1.0
7691,3.절도범죄_588188_label.wav,1.0
7692,3.절도범죄_588311_label.wav,1.0
7693,3.절도범죄_588324_label.wav,1.0
7694,3.절도범죄_588415_label.wav,1.0
7695,3.절도범죄_588618_label.wav,1.0
7696,3.절도범죄_588763_label.wav,1.0
7697,3.절도범죄_588794_label.wav,1.0
7698,3.절도범죄_588809_label.wav,1.0
7699,3.절도범죄_588851_label.wav,1.0
7700,3.절도범죄_588857_label.wav,1.0
7701,3.절도범죄_588912_label.wav,1.0
7702,3.절도범죄_588929_label.wav,1.0
7703,3.절도범죄_588934_label.wav,1.0
7704,3.절도범죄_588948_label.wav,1.0
7705,3.절도범죄_588999_label.wav,1.0
7706,3.절도범죄_589013_label.wav,1.0
7707,3.절도범죄_589066_label.wav,1.0
7708,3.절도범죄_589088_label.wav,1.0
7709,3.절도범죄_589091_label.wav,1.0
7710,3.절도범죄_589182_label.wav,1.0
7711,3.절도범죄_589256_label.wav,1.0
7712,3.절도범죄_589293_label.wav,1.0
7713,3.절도범죄_589422_label.wav,1.0
7714,3.절도범죄_589482_label.wav,1.0
7715,3.절도범죄_589497_label.wav,1.0
7716,3.절도범죄_589691_label.wav,1.0
7717,3.절도범죄_589765_label.wav,1.0
7718,3.절도범죄_589790_label.wav,1.0
7720,3.절도범죄_590046_label.wav,1.0
7721,3.절도범죄_590136_label.wav,1.0
7722,3.절도범죄_590160_label.wav,1.0
7723,3.절도범죄_590180_label.wav,1.0
7724,3.절도범죄_590198_label.wav,1.0
7725,3.절도범죄_590257_label.wav,1.0
7726,3.절도범죄_590316_label.wav,1.0
7727,3.절도범죄_590317_label.wav,1.0
7728,3.절도범죄_590349_label.wav,1.0
7729,3.절도범죄_590425_label.wav,1.0
7730,3.절도범죄_590470_label.wav,1.0
7731,3.절도범죄_590485_label.wav,1.0
7732,3.절도범죄_590490_label.wav,1.0
7733,3.절도범죄_590573_label.wav,1.0
7734,3.절도범죄_590588_label.wav,1.0
7735,3.절도범죄_590607_label.wav,1.0
7736,3.절도범죄_590727_label.wav,1.0
7737,3.절도범죄_590735_label.wav,1.0
7738,3.절도범죄_590929_label.wav,1.0
7739,3.절도범죄_591045_label.wav,1.0
7740,3.절도범죄_591190_label.wav,1.0
7741,3.절도범죄_591228_label.wav,1.0
7742,3.절도범죄_591269_label.wav,1.0
7745,3.절도범죄_591511_label.wav,1.0
7746,3.절도범죄_591516_label.wav,1.0
7747,3.절도범죄_591579_label.wav,1.0
7748,3.절도범죄_591727_label.wav,1.0
7749,3.절도범죄_591759_label.wav,1.0
7750,3.절도범죄_591761_label.wav,1.0
7751,3.절도범죄_591810_label.wav,1.0
7752,3.절도범죄_591915_label.wav,1.0
7754,3.절도범죄_592063_label.wav,1.0
7755,3.절도범죄_592224_label.wav,1.0
7756,3.절도범죄_592231_label.wav,1.0
7757,3.절도범죄_592252_label.wav,1.0
7758,3.절도범죄_592262_label.wav,1.0
7760,3.절도범죄_592421_label.wav,1.0
7761,3.절도범죄_592507_label.wav,1.0
7762,3.절도범죄_592520_label.wav,1.0
7763,3.절도범죄_592538_label.wav,1.0
7764,3.절도범죄_592602_label.wav,1.0
7765,3.절도범죄_592662_label.wav,1.0
7766,3.절도범죄_592835_label.wav,1.0
7767,3.절도범죄_592844_label.wav,1.0
7768,3.절도범죄_592849_label.wav,1.0
7769,3.절도범죄_592853_label.wav,1.0
7770,3.절도범죄_592991_label.wav,1.0
7771,3.절도범죄_593063_label.wav,1.0
7772,3.절도범죄_593207_label.wav,1.0
7773,3.절도범죄_593367_label.wav,1.0
7774,3.절도범죄_593434_label.wav,1.0
7775,3.절도범죄_593445_label.wav,1.0
7776,3.절도범죄_593481_label.wav,1.0
7777,3.절도범죄_593544_label.wav,1.0
7778,3.절도범죄_593575_label.wav,1.0
7779,3.절도범죄_593626_label.wav,1.0
7780,3.절도범죄_593783_label.wav,1.0
7781,3.절도범죄_593849_label.wav,1.0
7782,3.절도범죄_593876_label.wav,1.0
7783,3.절도범죄_593950_label.wav,1.0
7784,3.절도범죄_594085_label.wav,1.0
7785,3.절도범죄_594187_label.wav,1.0
7786,3.절도범죄_594230_label.wav,1.0
7787,3.절도범죄_594238_label.wav,1.0
7788,3.절도범죄_594290_label.wav,1.0
7789,3.절도범죄_594391_label.wav,1.0
7790,3.절도범죄_594508_label.wav,1.0
7791,3.절도범죄_594584_label.wav,1.0
7792,3.절도범죄_594619_label.wav,1.0
7793,3.절도범죄_594666_label.wav,1.0
7794,3.절도범죄_594769_label.wav,1.0
7795,3.절도범죄_594834_label.wav,1.0
7797,3.절도범죄_595011_label.wav,1.0
7798,3.절도범죄_595020_label.wav,1.0
7799,3.절도범죄_595037_label.wav,1.0
7801,3.절도범죄_595048_label.wav,1.0
7802,3.절도범죄_595076_label.wav,1.0
7803,3.절도범죄_595095_label.wav,1.0
7804,3.절도범죄_595120_label.wav,1.0
7805,3.절도범죄_595138_label.wav,1.0
7806,3.절도범죄_595234_label.wav,1.0
7807,3.절도범죄_595271_label.wav,1.0
7808,3.절도범죄_595371_label.wav,1.0
7809,3.절도범죄_595385_label.wav,1.0
7810,3.절도범죄_595585_label.wav,1.0
7811,3.절도범죄_595619_label.wav,1.0
7812,3.절도범죄_595632_label.wav,1.0
7813,3.절도범죄_595746_label.wav,1.0
7814,3.절도범죄_595869_label.wav,1.0
7815,3.절도범죄_596031_label.wav,1.0
7816,3.절도범죄_596108_label.wav,1.0
7817,3.절도범죄_596188_label.wav,1.0
7818,3.절도범죄_596192_label.wav,1.0
7819,3.절도범죄_596250_label.wav,1.0
7820,3.절도범죄_596283_label.wav,1.0
7823,3.절도범죄_596724_label.wav,1.0
7824,3.절도범죄_596728_label.wav,1.0
7825,3.절도범죄_596782_label.wav,1.0
7826,3.절도범죄_596867_label.wav,1.0
7827,3.절도범죄_596901_label.wav,1.0
7828,3.절도범죄_596939_label.wav,1.0
7831,3.절도범죄_597118_label.wav,1.0
7832,3.절도범죄_597148_label.wav,1.0
7834,3.절도범죄_597235_label.wav,1.0
7835,3.절도범죄_597237_label.wav,1.0
7836,3.절도범죄_597325_label.wav,1.0
7838,3.절도범죄_597573_label.wav,1.0
7839,3.절도범죄_597586_label.wav,1.0
7840,3.절도범죄_597696_label.wav,1.0
7841,3.절도범죄_597813_label.wav,1.0
7842,3.절도범죄_597880_label.wav,1.0
7843,3.절도범죄_597961_label.wav,1.0
7844,3.절도범죄_597983_label.wav,1.0
7845,3.절도범죄_598112_label.wav,1.0
7846,3.절도범죄_598126_label.wav,1.0
7847,3.절도범죄_598148_label.wav,1.0
7848,3.절도범죄_598195_label.wav,1.0
7849,3.절도범죄_598229_label.wav,1.0
7850,3.절도범죄_598318_label.wav,1.0
7851,3.절도범죄_598373_label.wav,1.0
7852,3.절도범죄_598421_label.wav,1.0
7853,3.절도범죄_598437_label.wav,1.0
7854,3.절도범죄_598638_label.wav,1.0
7855,3.절도범죄_598859_label.wav,1.0
7857,3.절도범죄_598950_label.wav,1.0
7858,3.절도범죄_599325_label.wav,1.0
7859,3.절도범죄_599366_label.wav,1.0
7860,3.절도범죄_599561_label.wav,1.0
7861,3.절도범죄_599601_label.wav,1.0
7862,3.절도범죄_599758_label.wav,1.0
7864,3.절도범죄_599825_label.wav,1.0
7865,3.절도범죄_599872_label.wav,1.0
7866,3.절도범죄_600000_label.wav,1.0
7868,3.절도범죄_600138_label.wav,1.0
7869,3.절도범죄_600209_label.wav,1.0
7870,3.절도범죄_600285_label.wav,1.0
7871,3.절도범죄_600305_label.wav,1.0
7872,3.절도범죄_600338_label.wav,1.0
7873,3.절도범죄_600368_label.wav,1.0
7874,3.절도범죄_600399_label.wav,1.0
7875,3.절도범죄_600431_label.wav,1.0
7876,3.절도범죄_600497_label.wav,1.0
7877,3.절도범죄_600509_label.wav,1.0
7878,3.절도범죄_600556_label.wav,1.0
7879,3.절도범죄_600584_label.wav,1.0
7880,3.절도범죄_600586_label.wav,1.0
7882,3.절도범죄_600636_label.wav,1.0
7883,3.절도범죄_600667_label.wav,1.0
7884,3.절도범죄_600757_label.wav,1.0
7885,3.절도범죄_600820_label.wav,1.0
7886,3.절도범죄_600952_label.wav,1.0
7888,3.절도범죄_600999_label.wav,1.0
7889,3.절도범죄_601030_label.wav,1.0
7890,3.절도범죄_601035_label.wav,1.0
7891,3.절도범죄_601083_label.wav,1.0
7892,3.절도범죄_601099_label.wav,1.0
7893,3.절도범죄_601215_label.wav,1.0
7894,3.절도범죄_601350_label.wav,1.0
7896,3.절도범죄_601608_label.wav,1.0
7897,3.절도범죄_601760_label.wav,1.0
7898,3.절도범죄_601854_label.wav,1.0
7899,3.절도범죄_601935_label.wav,1.0
7900,3.절도범죄_601960_label.wav,1.0
7901,3.절도범죄_602003_label.wav,1.0
7902,3.절도범죄_602042_label.wav,1.0
7903,3.절도범죄_602074_label.wav,1.0
7904,3.절도범죄_602238_label.wav,1.0
7905,3.절도범죄_602307_label.wav,1.0
7907,3.절도범죄_602394_label.wav,1.0
7908,3.절도범죄_602405_label.wav,1.0
7909,3.절도범죄_602455_label.wav,1.0
7910,3.절도범죄_602556_label.wav,1.0
7911,3.절도범죄_602791_label.wav,1.0
7912,3.절도범죄_602902_label.wav,1.0
7913,3.절도범죄_602909_label.wav,1.0
7914,3.절도범죄_602970_label.wav,1.0
7915,3.절도범죄_602973_label.wav,1.0
7916,3.절도범죄_603143_label.wav,1.0
7917,3.절도범죄_603267_label.wav,1.0
7918,3.절도범죄_603336_label.wav,1.0
7919,3.절도범죄_603376_label.wav,1.0
7921,3.절도범죄_603524_label.wav,1.0
7922,3.절도범죄_603549_label.wav,1.0
7923,3.절도범죄_603587_label.wav,1.0
7924,3.절도범죄_603725_label.wav,1.0
7925,3.절도범죄_603766_label.wav,1.0
7926,3.절도범죄_603871_label.wav,1.0
7927,3.절도범죄_603873_label.wav,1.0
7928,3.절도범죄_603902_label.wav,1.0
7929,3.절도범죄_603936_label.wav,1.0
7930,3.절도범죄_604012_label.wav,1.0
7932,3.절도범죄_604120_label.wav,1.0
7933,3.절도범죄_604280_label.wav,1.0
7934,3.절도범죄_604317_label.wav,1.0
7936,3.절도범죄_604377_label.wav,1.0
7938,3.절도범죄_604659_label.wav,1.0
7939,3.절도범죄_604802_label.wav,1.0
7940,3.절도범죄_604970_label.wav,1.0
7941,3.절도범죄_605022_label.wav,1.0
7942,3.절도범죄_605077_label.wav,1.0
7943,3.절도범죄_605155_label.wav,1.0
7944,3.절도범죄_605198_label.wav,1.0
7945,3.절도범죄_605270_label.wav,1.0
7946,3.절도범죄_605284_label.wav,1.0
7947,3.절도범죄_605289_label.wav,1.0
7948,3.절도범죄_605436_label.wav,1.0
7949,3.절도범죄_605603_label.wav,1.0
7950,3.절도범죄_605657_label.wav,1.0
7951,3.절도범죄_605686_label.wav,1.0
7952,3.절도범죄_605834_label.wav,1.0
7953,3.절도범죄_653399_label.wav,1.0
